事業所番号,事業所名称,事業所電話番号,事業所FAX番号,事業所郵便番号,事業所所在地,法人名称,主たる対象者：重症心身障がい児,指定日,主たる事業所名,共生型指定,Unnamed: 11,Unnamed: 12,Unnamed: 13
2754420756,ＢＥＡＲ　ＫＩＤＳ　野江店,06-4255-7635,06-7632-3013,536-0006,大阪府大阪市城東区野江三丁目９番１２号　内代センプレビル１階,株式会社ＮＵＤ,,2024/07/01,,,,,
2754420566,就労準備型デイサービス　るみっくぷらす,06-6924-9606,06-6924-9607,536-0007,大阪府大阪市城東区成育五丁目２０番４号　 ,一般社団法人Ｓｔ．ｒｉｓｅ,,2022/10/01,,,,,
2754420400,放課後等デイサービス　ＴＲＡＮＳＩＴ,050-5532-1504, ,536-0007,大阪府大阪市城東区成育三丁目１４番１３号　旭伸ビル４階,一般社団法人ＴＲＡＮＳＩＴ,,2021/09/01,,,,,
2754420095,放課後等デイサービス　あすなろ,06-6978-4661,06-6978-4662,536-0007,大阪府大阪市城東区成育三丁目１１番２号　 ,株式会社誠幸,,2015/01/01,,,,,
2754420418,サニーＳｍｉｌｅ,06-6753-9117,06-6185-9552,536-0007,大阪府大阪市城東区成育二丁目５番２１号　ビレッジ紅梅１Ｆ,株式会社ＫＡＲＥＮ,,2021/10/01,,,,,
2754420582,こどものひだまり　成育,06-6180-9203,06-6180-9223,536-0007,大阪府大阪市城東区成育二丁目１３番１５号　アイビーマンション１０２,株式会社ＴＳＭ,,2023/01/01,,,,,
2754420038,メイプル,06-6935-3459,06-6922-5621,536-0008,大阪府大阪市城東区関目五丁目３番９号　 ,一般社団法人　発達サポートセンターココカラ,,2012/04/01,,,,,
2754420087,児童発達支援・放課後等デイサービスニコ,06-6932-2587,06-6922-5621,536-0008,大阪府大阪市城東区関目五丁目１８番４号　エステート関目２０３号室,一般社団法人　発達サポートセンターココカラ,,2014/07/01,,,,,
2754420046,児童ほっと・ステーション,06-6934-7006,06-6934-7019,536-0008,大阪府大阪市城東区関目一丁目２０番２２号　 ,有限会社　ほっと・ステーション,,2012/07/01,,,,,
2754420475,コロル城東,06-6924-9327,06-6924-9328,536-0008,大阪府大阪市城東区関目三丁目１４番５号　 ,株式会社はなまるグループ,,2022/02/01,,,,,
2754420350,ｂｅｅ．ｆｏｒ　ｋｉｄｓ,06-6955-9093,06-6939-8622,536-0008,大阪府大阪市城東区関目四丁目７番１９号　 ,ｂｅｅ株式会社,,2021/03/01,,,,,
2754420616,ＬＥＧＯＮ　Ｋｉｄｓ　Ｓ,06-6180-9801,06-6180-9881,536-0008,大阪府大阪市城東区関目二丁目３番４号　ユニバーサル関目ビルディング４階,株式会社ＪＯＢ　ｃｏｎｎｅｃｔ,,2023/03/01,,,,,
2754420186,きっず・らるげっと,06-6932-2255,06-6932-2266,536-0008,大阪府大阪市城東区関目一丁目１９番１号　 ,特定非営利活動法人ラルゲット,,2016/04/01,,,,,
2754420624,ＬＥＧＯＮ　Ｋｉｄｓ＋,06-6180-3209,06-6180-3219,536-0008,大阪府大阪市城東区関目二丁目３番４号　ユニバーサル関目ビルディング３階,ＮＰＯ法人リアン,,2023/03/01,,,,,
2754420699,あっぷるｔｒｅｅｈｏｍｅ放出,06-6967-9577,06-6967-9578,536-0011,大阪府大阪市城東区放出西三丁目１０番２号　 ,林檎の木ａｐｐｌｅ　ｔｒｅｅ株式会社,〇,2024/03/01,,,,,
2754420020,伝,06-6958-4746,06-6167-2622,536-0013,大阪府大阪市城東区鴫野東二丁目２６番１８号　 ,社会福祉法人　そうそうの杜,,2012/04/01,,,,,
2754420533,児童発達支援・放課後等デイサービス　みんなの広場　鴫野,06-6968-7444,06-6968-7444,536-0014,大阪府大阪市城東区鴫野西四丁目１０番１４号　２Ｆ,一般社団法人ＬＰＣ,,2022/06/01,,,,,
2754420194,ＡＩＡＩ　ＰＬＵＳ　鴫野,06-6167-6205,06-6167-6206,536-0014,大阪府大阪市城東区鴫野西四丁目１番２４号　 ,ＡＩＡＩ　Ｃｈｉｌｄ　Ｃａｒｅ株式会社,,2016/05/01,,,,,
2754420327,そら,06-6969-2020,06-6969-2021,536-0014,大阪府大阪市城東区鴫野西一丁目１４番１６号　 ,合同会社アイノーティス,,2020/06/01,,,,,
2754420467,のびのびパーク令樹,06-4258-0888,06-4258-0222,536-0014,大阪府大阪市城東区鴫野西二丁目１０番１２号　レイジュビル４階,グリーンホープ社会福祉協会株式会社,,2021/12/01,,,,,
2754420640,のびのびパーク令樹お勉強クラス,06-4258-0888,06-4258-0222,536-0014,大阪府大阪市城東区鴫野西二丁目１０番８号　セントポーリア大阪城１０１,グリーンホープ社会福祉協会株式会社,,2023/04/01,,,,,
2754420483,こぱんはうすさくら鴫野教室,06-6967-9815,06-6967-9816,536-0014,大阪府大阪市城東区鴫野西五丁目２２番１２号　アマントリビエールシギノ２階,ＹＮｅｘｔ　Ｓｅｒｖｉｃｅ株式会社,,2022/02/01,,,,,
2754420442,ＪＡＰＡＮ　ＫＩＤＳ　京橋校,06-6626-9449,06-6539-8485,536-0016,大阪府大阪市城東区蒲生一丁目５番９号　 ,合同会社ＪＡＰＡＮ　ＫＩＤＳサービス,,2021/10/01,,,,,
2754420525,放課後等デイサービス　ルナ,06-6180-9255,06-6180-9277,536-0016,大阪府大阪市城東区蒲生二丁目３番３号　 ,株式会社永縁,〇,2022/05/01,,,,,
2754420764,ノビシロ,06-6167-8896,06-6167-8896,536-0016,大阪府大阪市城東区蒲生一丁目５番９号１階　 ,株式会社ｎｏｂｉｓｉｒｏ,〇,2024/08/01,,,,,
2754420681,ＬＩＢ城東諏訪,06-6923-9250,06-6923-9251,536-0021,大阪府大阪市城東区諏訪三丁目６番２６号　マンションポニー１階,ＡＬＰＨＡ　ＬＩＦＥ株式会社,,2024/03/01,,,,,
2754420772,放課後等デイサービス　ウィズ・ユー深江橋,06-6185-2771,06-6185-2772,536-0021,大阪府大阪市城東区諏訪四丁目３番１号　深江橋ロイヤルプラザ１０３号室,合同会社Ｒアライズ,,2024/11/01,,,,,
2754420434,ＨＥＲＯ,06-6955-8756,06-6955-8757,536-0022,大阪府大阪市城東区永田四丁目１６番１６号　 ,株式会社ＨＥＲＯ,,2021/10/01,,,,,
2754420715,児童発達支援・放課後等デイサービス　かみか企画,06-6167-7889,06-6167-7889,536-0023,大阪府大阪市城東区東中浜三丁目４番１号　 ,医療法人緑泉会,,2024/05/01,,,,,
2754420574,ナチュラルこどもハウス　東中浜店,06-6962-8008,06-4965-5339,536-0023,大阪府大阪市城東区東中浜六丁目１１番１９号　 ,一般社団法人ナチュラルアプローチ,,2022/12/01,,,,,
2754420285,児童発達支援・放課後等デイサービスびっかむ,080-3840-9990,072-964-5936,536-0023,大阪府大阪市城東区東中浜二丁目１０番１３号　 ,一般社団法人あいる,,2018/10/01,,,,,
2754420368,ファンタジーハウス,06-6955-8130,06-6955-8117,536-0023,大阪府大阪市城東区東中浜三丁目２１番３０号　 ,一般社団法人夢幻世界,,2021/04/01,,,,,
2754420160,たんぽぽ・城東,06-6955-8674,06-6955-8675,536-0023,大阪府大阪市城東区東中浜九丁目１０番７号　 ,合資会社　たんぽぽ介護サービス,〇,2016/03/01,,,,,
2754420145,放課後等デイサービス　ぎふと,06-6964-4157,06-6964-4158,536-0023,大阪府大阪市城東区東中浜六丁目５番１１号　 ,株式会社イノセント,,2015/11/01,,,,,
2754420178,集団療育センター　ＬＩＢ城東,06-6962-0062,06-6962-0078,536-0023,大阪府大阪市城東区東中浜五丁目６番９号　 ,ＡＬＰＨＡ　ＬＩＦＥ株式会社,,2016/03/01,,,,,
2754420426,ここっと城東,06-6955-8660,06-6955-8723,536-0023,大阪府大阪市城東区東中浜一丁目７番２６号　 ,日本療育機構株式会社,,2021/10/01,,,,,
2754420129,児童発達支援・放課後等デイサービス　あうとぷっと,06-6167-5460,06-6167-5461,536-0024,大阪府大阪市城東区中浜二丁目３番２号　奥井ビル１Ｆ,合同会社　ビッグフレンド,,2015/10/01,,,,,
2754420343,ピタゴラボ城東,06-6965-7000,06-6965-7005,536-0024,大阪府大阪市城東区中浜二丁目１８番７号　ベルクレイン１階,株式会社グッドフレンズ,,2020/10/01,,,,,
2754420111,ｗｅｌｆａｒｅ森之宮,06-6167-3150,06-6167-3150,536-0025,大阪府大阪市城東区森之宮二丁目７番　森之宮第二団地第７号棟第１０１号室,株式会社エースタイル,,2015/03/01,,,,,
2754420665,児童発達支援・放課後等デイサービスＣｈｏｕＣｈｏｕ　,06-6786-4418,06-6786-4419,536-0025,大阪府大阪市城東区森之宮一丁目５号棟　１０６　 ,株式会社ｅｔｅｒｎｉｔａ　Ｇｒｏｕｐ,,2023/09/01,,,,,
2759220292,放課後等デイサービスウィズユー大東鶴見,06-4977-5565,06-4967-8995,538-0031,大阪府大阪市鶴見区茨田大宮二丁目２番５号　 ,有限会社訪心会,,2018/01/01,,,,,
2759220367,放課後等デイサービス　ウィズ・ユー大東鶴見２ｎｄ,06-6995-4474,06-6995-4473,538-0032,大阪府大阪市鶴見区安田三丁目３番２４号　 ,有限会社訪心会,,2019/04/01,,,,,
2759220250,ナチュラルこどもハウス鶴見区店,06-6439-8065,06-6439-8066,538-0035,大阪府大阪市鶴見区浜五丁目南１番２４号　 ,一般社団法人ナチュラルアプローチ,,2016/10/01,,,,,
2759220482,ミライト,06-6991-8727,06-6991-8737,538-0035,大阪府大阪市鶴見区浜四丁目１８番１４号　グリーンノース１階,株式会社はなまるグループ,,2023/07/01,,,,,
2759220417,てならいこ,06-6911-8000,06-6911-8001,538-0037,大阪府大阪市鶴見区焼野一丁目南９番８号　 ,株式会社オフライセンスナカタ,,2021/04/01,,,,,
2759220474,放課後等デイサービス　くらふと,06-6914-9122,06-6914-9122,538-0037,大阪府大阪市鶴見区焼野一丁目南６番６号　 ,合同会社Ｔｒｕｓｔ,,2022/11/01,,,,,
2759220037,児童デイサービス空木,06-6968-5811,06-6968-5833,538-0041,大阪府大阪市鶴見区今津北二丁目１０番９号　 ,株式会社　ＰＡＳまいんど,,2012/04/01,,,,,
2759220375,ライフサイズ・きっず,06-6180-3040,06-6180-3050,538-0041,大阪府大阪市鶴見区今津北五丁目１６番８号　 ,株式会社ライフサイズ,,2019/11/01,,,,,
2759220532,Ｌｉｎｏ,06-6167-8063,06-6167-8062,538-0041,大阪府大阪市鶴見区今津北五丁目１７番２号　ＩＫカーサ１階,株式会社はなまるグループ,,2024/09/01,,,,,
2759220458,ポピーファム,06-6969-1616,06-6969-1617,538-0041,大阪府大阪市鶴見区今津北四丁目１５番２２号　１Ｆ,株式会社グッドフレンズ,,2022/10/01,,,,,
2759220029,大阪発達支援センターぽぽろ,06-6964-0703,06-6964-0704,538-0041,大阪府大阪市鶴見区今津北一丁目１１番３２号　 ,特定非営利活動法人　大阪障害者センター,,2012/04/01,,,,,
2759220516,みんなの空間　ｔｅｔｓｕ,06-6180-6668,06-6167-8726,538-0042,大阪府大阪市鶴見区今津中五丁目４番１１号　 ,一般社団法人　七星,,2024/08/01,,,,,
2759220318,けいきＪｕｎｉｏｒ,06-6180-7630,06-6180-7631,538-0042,大阪府大阪市鶴見区今津中三丁目１２番３号　 ,合同会社ＫＥＩＫＩ,,2018/04/01,,,,,
2759220219,けいきｐｌｕｓ,06-6180-6375,06-6180-6376,538-0042,大阪府大阪市鶴見区今津中三丁目８番２号　 ,特定非営利活動法人けいき,,2015/05/01,,,,,
2759220011,ぱんの木きっず,06-6923-8851,06-6923-8851,538-0043,大阪府大阪市鶴見区今津南二丁目１番３７号　エバーグリーン鶴見１０２号,特定非営利活動法人　ぱんの木,,2012/04/01,,,,,
2754420269,放課後等デイサービス　ぱれっと,06-6167-8984,06-6180-9459,538-0044,大阪府大阪市鶴見区放出東三丁目２６番２２号　 ,一般社団法人ぱれっと,,2018/04/01,,,,,
2754420384,放課後等デイサービス　ぱれっとせかんど,06-7508-8245,06-7506-1308,538-0044,大阪府大阪市鶴見区放出東二丁目１９番３６号　 ,一般社団法人ぱれっと,,2021/07/01,,,,,
2759220268,うぇるふぇあナースリー鶴見,06-6923-8816,06-6923-8817,538-0044,大阪府大阪市鶴見区放出東二丁目１９番８号　ブランテージ石川１階,株式会社エースタイル,,2017/04/01,,,,,
2759220383,Ｗｅｌｆａｒｅスポーツ,06-6958-4667,06-6958-4668,538-0044,大阪府大阪市鶴見区放出東一丁目１８番２６号　Ｗｅｌｆａｒｅ放出ビル１階,株式会社エースタイル,,2019/12/01,,,,,
2759220409,癒しの森Ｋｉｄｓ　はなてん,06-7777-4627,06-6180-5866,538-0044,大阪府大阪市鶴見区放出東二丁目４番１号　別館２階,株式会社アミスタ,,2021/01/01,,,,,
2759220276,ぱんの木すてっぷ,06-6967-3914,06-6167-4355,538-0044,大阪府大阪市鶴見区放出東三丁目３番２２号　 ,特定非営利活動法人　ぱんの木,,2017/04/01,,,,,
2759220466,Ｃｏｚｙ　Ｓｃｈｏｏｌ　ぱんの木,06-6967-9762,06-6967-9763,538-0044,大阪府大阪市鶴見区放出東二丁目３番１７号　 ,特定非営利活動法人　ぱんの木,,2022/10/01,,,,,
2759220136,児童デイサービス咲花,06-6913-8088,06-4708-8840,538-0051,大阪府大阪市鶴見区諸口三丁目１番２８号　鶴見中里３Ｆ・４Ｆ,株式会社　介護ステーション咲花,,2014/07/01,,,,,
2759220102,放課後等デイサービス　コスモ鶴見,06-6913-1212,06-6913-1213,538-0051,大阪府大阪市鶴見区諸口五丁目浜８番１１号　西野ビル１階、２階,有限会社ケイユーカンパニー,,2013/05/01,,,,,
2759220359,児童発達支援放課後等デイサービスむすひ,06-6915-3636,06-6915-3636,538-0051,大阪府大阪市鶴見区諸口四丁目１４番９号　 ,ツインリーブス合同会社,,2019/03/01,,,,,
2759220227,児童デイサービス響,06-6115-5439,06-4708-8840,538-0052,大阪府大阪市鶴見区横堤三丁目１０番３７号　ロイヤルハイツ横堤駅４０５,株式会社　介護ステーション咲花,,2015/09/01,,,,,
2759220490,慶生学園,06-6913-2388,06-6913-2388,538-0053,大阪府大阪市鶴見区鶴見二丁目２４番３号　 ,合同会社関西慶生会,,2023/09/01,,○,,,
2759220334,児童デイサービス　まりも,06-6210-7088,06-6210-7089,538-0054,大阪府大阪市鶴見区緑一丁目５番７号　カナザワ緑ビル４階,株式会社ＫＳＪ,,2018/08/01,,,,,
2759220425,キッズ・トーン,06-6914-6201,06-6914-6202,538-0054,大阪府大阪市鶴見区緑二丁目２番３０号　カサデルシグロ２０２号室,合同会社みらい遊育,,2021/09/01,,,,,
2759220508,きりんのあくび　ｋｉｄｓ　つるみ,06-6923-9680,06-6923-9681,538-0054,大阪府大阪市鶴見区緑一丁目９番８号　ドムール緑町２Ｆ,ＭＯＴＩＯＮ　ＰＬＵＳ株式会社,,2024/05/01,,,,,
2752320214,こぱんはうすさくら　大阪阿倍野教室,06-6711-0600,06-6711-0612,545-0001,大阪府大阪市阿倍野区天王寺町北三丁目６番１１号　シンエイビル４階,株式会社ハートクローバー,,2018/04/01,,,,,
2752320396,児童発達支援　放課後等デイサービス　キッズスクールＮｉｎｅ,06-6796-7447,06-6796-7448,545-0001,大阪府大阪市阿倍野区天王寺町北二丁目４番１号　 ,株式会社Ｎｉｎｅ,,2022/01/01,,,,,
2752320297,スポーツアカデミーｓｔａｒ,06-6777-2452,06-6777-2452,545-0001,大阪府大阪市阿倍野区天王寺町北三丁目１３番２１号　コーポサンライフ１０１号,株式会社赤い糸,,2021/03/01,,,,,
2752220448,りんく,06-6714-6171,06-6714-6171,545-0001,大阪府大阪市阿倍野区天王寺町北二丁目６番３号　 ,合同会社スペースケアサポート,,2021/08/01,,,,,
2752320354,それいゆ,06-6714-5228,06-6228-3888,545-0002,大阪府大阪市阿倍野区天王寺町南二丁目２３番１８号　朝日プラザ阿倍野第２　Ｓ１０１・Ｓ１０２号室,株式会社ＨＰＫ,,2021/11/01,,,,,
2752320537,児童発達支援・放課後等デイサービス　ＬＵＭＯ阿倍野校,06-4305-3856,06-4305-3857,545-0002,大阪府大阪市阿倍野区天王寺町南二丁目１番６号　ヴェルデ阿倍野１階,株式会社Ｇｏｔｏｓｃｈｏｏｌ,,2023/06/01,,,,,
